"AccSpeciesName","AccSpeciesID","CD_REF","FAMILLE"
"Trifolium infamia-ponertii",396087,127342,"Fabaceae"
"Trifolium isthmocarpum",100245,127349,"Fabaceae"
"Trifolium lappaceum",54959,127361,"Fabaceae"
"Trifolium leucanthum",54960,127362,"Fabaceae"
"Trifolium ligusticum",100246,127364,"Fabaceae"
"Trifolium medium",54965,127382,"Fabaceae"
"Trifolium michelianum",54968,127386,"Fabaceae"
"Trifolium micranthum",54969,127387,"Fabaceae"
"Trifolium montanum",54974,127395,"Fabaceae"
"Trifolium nigrescens",54976,127402,"Fabaceae"
"Trifolium ochroleucon",54978,127412,"Fabaceae"
"Trifolium ornithopodioides",54980,127416,"Fabaceae"
"Trifolium pallescens",54982,127419,"Fabaceae"
"Trifolium pallidum",54983,127421,"Fabaceae"
"Trifolium pannonicum",54984,127423,"Fabaceae"
"Trifolium patens",54985,127429,"Fabaceae"
"Trifolium phleoides",100253,127436,"Fabaceae"
"Trifolium pratense",54991,127439,"Fabaceae"
"Trifolium purpureum",54994,127451,"Fabaceae"
"Trifolium repens",54998,127454,"Fabaceae"
"Trifolium resupinatum",54999,127457,"Fabaceae"
"Trifolium retusum",55000,127458,"Fabaceae"
"Trifolium rubens",55001,127463,"Fabaceae"
"Trifolium saxatile",55003,127469,"Fabaceae"
"Trifolium scabrum",55004,127470,"Fabaceae"
"Trifolium spadiceum",55008,127482,"Fabaceae"
"Trifolium spumosum",55009,127488,"Fabaceae"
"Trifolium squamosum",55010,160269,"Fabaceae"
"Trifolium squarrosum",55011,127490,"Fabaceae"
"Trifolium stellatum",55012,127491,"Fabaceae"
"Trifolium striatum",55013,127495,"Fabaceae"
"Trifolium strictum",55014,127496,"Fabaceae"
"Trifolium subterraneum",55016,127498,"Fabaceae"
"Trifolium suffocatum",55017,127500,"Fabaceae"
"Trifolium sylvaticum",55018,127501,"Fabaceae"
"Trifolium thalii",55020,127503,"Fabaceae"
"Trifolium tomentosum",55021,127506,"Fabaceae"
"Trifolium vesiculosum",55026,127514,"Fabaceae"
"Triglochin barrelieri",396168,127537,"Juncaginaceae"
"Triglochin laxiflora",396174,127545,"Juncaginaceae"
"Triglochin maritima",55033,127546,"Juncaginaceae"
"Triglochin palustris",55036,127547,"Juncaginaceae"
"Trigonella esculenta",100266,127559,"Fabaceae"
"Trigonella foenum-graecum",55047,127561,"Fabaceae"
"Trigonella gladiata",55048,127563,"Fabaceae"
"Trinia glauca",55094,127595,"Apiaceae"
"Triphysaria pusilla",100355,611622,"Orobanchaceae"
"Tripleurospermum inodorum",55128,127613,"Asteraceae"
"Tripleurospermum maritimum",55129,127614,"Asteraceae"
"Tripodion tetraphyllum",55134,127619,"Fabaceae"
"Tripolium pannonicum",100365,127625,"Asteraceae"
"Trisetaria panicea",55156,127638,"Poaceae"
"Trisetum baregense",100385,127648,"Poaceae"
"Trisetum burnoufii",459728,127651,"Poaceae"
"Trisetum distichophyllum",55160,127659,"Poaceae"
"Trisetum flavescens",55161,127660,"Poaceae"
"Trisetum gracile",100390,127664,"Poaceae"
"Trisetum spicatum",55164,127678,"Poaceae"
"Triticum aestivum",55224,127692,"Poaceae"
"Triticum monococcum",55231,127771,"Poaceae"
"Triticum turgidum",55234,127827,"Poaceae"
"Tritonia crocata",100432,127847,"Iridaceae"
"Trocdaris verticillatum",459830,127864,"Apiaceae"
"Trollius europaeus",55291,127872,"Ranunculaceae"
"Tropaeolum majus",55293,127885,"Tropaeolaceae"
"Tropaeolum pentaphyllum",100460,160392,"Tropaeolaceae"
"Tsuga heterophylla",55323,127896,"Pinaceae"
"Tuberaria guttata",55329,127901,"Cistaceae"
"Tuberaria praecox",100471,127908,"Cistaceae"
"Tulipa agenensis",72135,127915,"Liliaceae"
"Tulipa clusiana",100483,127925,"Liliaceae"
"Tulipa gesneriana",55334,127934,"Liliaceae"
"Tulipa sylvestris",55337,127966,"Liliaceae"
"Turgenia latifolia",55345,127988,"Apiaceae"
"Turritis glabra",72152,128012,"Brassicaceae"
"Tussilago farfara",55378,128042,"Asteraceae"
"Typha angustifolia",55394,128062,"Typhaceae"
"Typha domingensis",55396,128066,"Typhaceae"
"Typha latifolia",55399,128077,"Typhaceae"
"Typha laxmannii",55400,128078,"Typhaceae"
"Typha minima",55402,128084,"Typhaceae"
"Tyrimnus leucographus",100541,128104,"Asteraceae"
"Ulex breoganii",460041,128110,"Fabaceae"
"Ulex europaeus",55432,128114,"Fabaceae"
"Ulex gallii",55433,128116,"Fabaceae"
"Ulex minor",55435,128123,"Fabaceae"
"Ulex parviflorus",55436,128127,"Fabaceae"
"Ulmus glabra",55452,128169,"Ulmaceae"
"Ulmus laevis",55457,128171,"Ulmaceae"
"Ulmus minor",55465,128175,"Ulmaceae"
"Umbilicus horizontalis",55488,128211,"Crassulaceae"
"Umbilicus rupestris",55489,128215,"Crassulaceae"
"Urospermum dalechampii",55583,128255,"Asteraceae"
"Urospermum picroides",55584,128256,"Asteraceae"
"Urtica atrovirens",55594,128263,"Urticaceae"
"Urtica dioica",55598,128268,"Urticaceae"
"Urtica membranacea",72182,128285,"Urticaceae"
"Urtica pilulifera",55607,128291,"Urticaceae"
"Urtica urens",55609,128298,"Urticaceae"
"Utricularia bremii",55619,128308,"Lentibulariaceae"
"Utricularia intermedia",55627,128311,"Lentibulariaceae"
"Utricularia minor",55631,128315,"Lentibulariaceae"
"Utricularia stygia",55645,611365,"Lentibulariaceae"
"Utricularia vulgaris",55648,128322,"Lentibulariaceae"
"Vaccinium microcarpum",55732,128343,"Ericaceae"
"Vaccinium myrtillus",55736,128345,"Ericaceae"
"Vaccinium oxycoccos",55741,128347,"Ericaceae"
"Vaccinium uliginosum",55752,128354,"Ericaceae"
"Vachellia karroo",398037,835510,"Fabaceae"
"Valantia hispida",55760,128365,"Rubiaceae"
"Valantia muralis",55761,128367,"Rubiaceae"
"Valeriana celtica",100721,128391,"Caprifoliaceae"
"Valeriana dioica",55768,128394,"Caprifoliaceae"
"Valeriana montana",55771,128416,"Caprifoliaceae"
"Valeriana officinalis",55773,128419,"Caprifoliaceae"
"Valeriana phu",100736,128422,"Caprifoliaceae"
"Valeriana pyrenaica",55780,128428,"Caprifoliaceae"
"Valeriana saliunca",55783,128434,"Caprifoliaceae"
"Valeriana tripteris",55791,128445,"Caprifoliaceae"
"Valeriana tuberosa",55792,128446,"Caprifoliaceae"
"Valerianella coronata",55796,128462,"Caprifoliaceae"
"Valerianella dentata",55797,128467,"Caprifoliaceae"
"Valerianella discoidea",55798,128468,"Caprifoliaceae"
"Valerianella echinata",55799,128469,"Caprifoliaceae"
"Valerianella eriocarpa",55800,128470,"Caprifoliaceae"
"Valerianella locusta",55801,128476,"Caprifoliaceae"
"Valerianella microcarpa",100744,128479,"Caprifoliaceae"
"Vallisneria spiralis",55812,128504,"Hydrocharitaceae"
"Vandenboschia speciosa",460357,128510,"Hymenophyllaceae"
"Ventenata dubia",55940,128518,"Poaceae"
"Veratrum album",55963,128520,"Melanthiaceae"
"Veratrum nigrum",55967,128522,"Melanthiaceae"
"Verbascum arcturus",100795,160907,"Scrophulariaceae"
"Verbascum blattaria",55972,128543,"Scrophulariaceae"
"Verbascum boerhavii",100796,128546,"Scrophulariaceae"
"Verbascum chaixii",55977,128555,"Scrophulariaceae"
"Verbascum conocarpum",72226,128558,"Scrophulariaceae"
"Verbascum creticum",100798,128563,"Scrophulariaceae"
"Verbascum densiflorum",55982,128567,"Scrophulariaceae"
"Verbascum lychnitis",55991,128602,"Scrophulariaceae"
"Verbascum nigrum",55994,128615,"Scrophulariaceae"
"Verbascum orientale",100803,128623,"Scrophulariaceae"
"Verbascum phlomoides",55995,128627,"Scrophulariaceae"
"Verbascum pulverulentum",55997,128633,"Scrophulariaceae"
"Verbascum sinuatum",56005,128651,"Scrophulariaceae"
"Verbascum thapsus",56010,128660,"Scrophulariaceae"
"Verbascum virgatum",56012,128667,"Scrophulariaceae"
"Verbena bonariensis",56017,128748,"Verbenaceae"
"Verbena bracteata",56018,611315,"Verbenaceae"
"Verbena officinalis",56033,128754,"Verbenaceae"
"Verbena rigida",56035,128758,"Verbenaceae"
"Verbena supina",72234,128762,"Verbenaceae"
"Verbesina alternifolia",72235,128768,"Asteraceae"
"Veronica acinifolia",56225,128782,"Plantaginaceae"
"Veronica agrestis",56226,128786,"Plantaginaceae"
"Veronica allionii",56227,128787,"Plantaginaceae"
"Veronica alpina",56229,128789,"Plantaginaceae"
"Veronica anagalloides",56233,128793,"Plantaginaceae"
"Veronica aphylla",56234,128797,"Plantaginaceae"
"Veronica arvensis",56236,128801,"Plantaginaceae"
"Veronica beccabunga",56238,128808,"Plantaginaceae"
"Veronica bellidioides",56239,128810,"Plantaginaceae"
"Veronica catenata",56241,128829,"Plantaginaceae"
"Veronica chamaedrys",56242,128832,"Plantaginaceae"
"Veronica cymbalaria",56243,128842,"Plantaginaceae"
"Veronica dillenii",56246,128854,"Plantaginaceae"
"Veronica elliptica",269429,128857,"Plantaginaceae"
"Veronica filiformis",56247,128863,"Plantaginaceae"
"Veronica fruticans",56248,128871,"Plantaginaceae"
"Veronica fruticulosa",56249,128872,"Plantaginaceae"
"Veronica hederifolia",56252,128880,"Plantaginaceae"
"Veronica longifolia",56258,128907,"Plantaginaceae"
"Veronica montana",56260,128924,"Plantaginaceae"
"Veronica nummularia",100865,128932,"Plantaginaceae"
"Veronica officinalis",56262,128938,"Plantaginaceae"
"Veronica opaca",56264,128940,"Plantaginaceae"
"Veronica orsiniana",460817,128942,"Plantaginaceae"
"Veronica peregrina",56267,128954,"Plantaginaceae"
"Veronica persica",56268,128956,"Plantaginaceae"
"Veronica polita",56270,128963,"Plantaginaceae"
"Veronica ponae",100873,128969,"Plantaginaceae"
"Veronica praecox",56271,128970,"Plantaginaceae"
"Veronica prostrata",56273,128975,"Plantaginaceae"
"Veronica repens",100874,128986,"Plantaginaceae"
"Veronica scutellata",56276,129000,"Plantaginaceae"
"Veronica serpyllifolia",56277,129003,"Plantaginaceae"
"Veronica spicata",56279,129007,"Plantaginaceae"
"Veronica sublobata",460833,129016,"Plantaginaceae"
"Veronica teucrium",56280,129022,"Plantaginaceae"
"Veronica triloba",460836,1003758,"Plantaginaceae"
"Veronica triphyllos",56282,129032,"Plantaginaceae"
"Veronica urticifolia",56284,129033,"Plantaginaceae"
"Veronica verna",56285,129034,"Plantaginaceae"
"Viburnum lantana",56319,129083,"Viburnaceae"
"Viburnum opulus",56323,129087,"Viburnaceae"
"Viburnum rhytidophyllum",56330,129090,"Viburnaceae"
"Viburnum tinus",56340,129092,"Viburnaceae"
"Vicia altissima",100948,129102,"Fabaceae"
"Vicia angustifolia",56350,129109,"Fabaceae"
"Vicia argentea",100950,129115,"Fabaceae"
"Vicia benghalensis",56352,129124,"Fabaceae"
"Vicia bithynica",56353,129127,"Fabaceae"
"Vicia cassubica",56355,129137,"Fabaceae"
"Vicia cracca",56356,129147,"Fabaceae"
"Vicia cusnae",56358,129150,"Fabaceae"
"Vicia disperma",56362,129157,"Fabaceae"
"Vicia dumetorum",56363,129159,"Fabaceae"
"Vicia faba",56366,129171,"Fabaceae"
"Vicia glauca",100954,129180,"Fabaceae"
"Vicia grandiflora",56370,129186,"Fabaceae"
"Vicia hybrida",56373,129195,"Fabaceae"
"Vicia johannis",56375,129202,"Fabaceae"
"Vicia lathyroides",56376,129207,"Fabaceae"
"Vicia leucantha",399270,129216,"Fabaceae"
"Vicia lutea",56378,129225,"Fabaceae"
"Vicia melanops",56379,129233,"Fabaceae"
"Vicia monantha",56380,129242,"Fabaceae"
"Vicia narbonensis",56382,129252,"Fabaceae"
"Vicia nigricans",56384,129255,"Fabaceae"
"Vicia onobrychioides",56386,129260,"Fabaceae"
"Vicia orobus",56388,129263,"Fabaceae"
"Vicia pannonica",56389,129265,"Fabaceae"
"Vicia peregrina",56392,129271,"Fabaceae"
"Vicia pisiformis",56393,129275,"Fabaceae"
"Vicia pyrenaica",100960,129290,"Fabaceae"
"Vicia sativa",56395,129298,"Fabaceae"
"Vicia sepium",56396,129305,"Fabaceae"
"Vicia serratifolia",56397,129307,"Fabaceae"
"Vicia sicula",399312,129308,"Fabaceae"
"Vicia tenuifolia",56400,129322,"Fabaceae"
"Vicia villosa",56406,129340,"Fabaceae"
"Vinca difformis",56475,129463,"Apocynaceae"
"Vinca major",56477,129468,"Apocynaceae"
"Vinca minor",56478,129470,"Apocynaceae"
"Vincetoxicum hirundinaria",56482,129477,"Apocynaceae"
"Vincetoxicum nigrum",56484,129481,"Apocynaceae"
"Viola alba",56489,129492,"Violaceae"
"Viola arborescens",100978,129500,"Violaceae"
"Viola argenteria",460999,129503,"Violaceae"
"Viola arvensis",56491,129506,"Violaceae"
"Viola biflora",56497,129520,"Violaceae"
"Viola bubanii",100983,129525,"Violaceae"
"Viola calcarata",56502,129527,"Violaceae"
"Viola canina",56505,129529,"Violaceae"
"Viola cenisia",100987,129534,"Violaceae"
"Viola collina",56508,129539,"Violaceae"
"Viola cornuta",56511,129542,"Violaceae"
"Viola cryana",461021,129545,"Violaceae"
"Viola diversifolia",100993,129555,"Violaceae"
"Viola elatior",56517,129557,"Violaceae"
"Viola hirta",56526,129586,"Violaceae"
"Viola hispida",100997,129587,"Violaceae"
"Viola jordanii",101002,129596,"Violaceae"
"Viola kitaibeliana",56531,129600,"Violaceae"
"Viola lactea",56532,129602,"Violaceae"
"Viola laricicola",461035,611325,"Violaceae"
"Viola lutea",56535,129614,"Violaceae"
"Viola mirabilis",56540,129623,"Violaceae"
"Viola odorata",56546,129632,"Violaceae"
"Viola palustris",56549,129639,"Violaceae"
"Viola parvula",101017,129641,"Violaceae"
"Viola pinnata",101021,129646,"Violaceae"
"Viola pumila",56563,129660,"Violaceae"
