"NOM_VALIDE","CD_REF","SOURCE","SELECTED_TYPOLOGY_ENG"
"Nymphaea alba L., 1753",109750,"PFAF","Medical/Therapeutic"
"Oenanthe aquatica (L.) Poir., 1798",109861,"PFAF","Medical/Therapeutic"
"Oenothera biennis L., 1753",109911,"PFAF","Medical/Therapeutic"
"Ononis spinosa L., 1753 [nom. et typ. cons.]",110236,"PFAF","Medical/Therapeutic"
"Onopordum acanthium L., 1753",110244,"PFAF","Medical/Therapeutic"
"Orchis mascula (L.) L., 1755",110914,"PFAF","Medical/Therapeutic"
"Origanum vulgare L., 1753",111289,"PFAF","Medical/Therapeutic"
"Ornithogalum umbellatum L., 1753",111391,"PFAF","Medical/Therapeutic"
"Orthilia secunda (L.) House, 1921",111771,"PFAF","Medical/Therapeutic"
"Oxalis acetosella L., 1753",111859,"PFAF","Medical/Therapeutic"
"Paeonia officinalis L., 1753",112042,"PFAF","Medical/Therapeutic"
"Paliurus spina-christi Mill., 1768",112061,"PFAF","Medical/Therapeutic"
"Papaver dubium L., 1753",112303,"PFAF","Medical/Therapeutic"
"Papaver rhoeas L., 1753",112355,"PFAF","Medical/Therapeutic"
"Parietaria judaica L., 1756",112410,"PFAF","Medical/Therapeutic"
"Parietaria officinalis L., 1753",112413,"PFAF","Medical/Therapeutic"
"Paris quadrifolia L., 1753",112421,"PFAF","Medical/Therapeutic"
"Parnassia palustris L., 1753",112426,"PFAF","Medical/Therapeutic"
"Pastinaca sativa L., 1753",112550,"PFAF","Medical/Therapeutic"
"Petasites hybridus (L.) G.Gaertn., B.Mey. & Scherb., 1801",112783,"PFAF","Medical/Therapeutic"
"Phleum pratense L., 1753",113221,"PFAF","Medical/Therapeutic"
"Phragmites australis (Cav.) Trin. ex Steud., 1840",113260,"PFAF","Medical/Therapeutic"
"Phytolacca americana L., 1753",113418,"PFAF","Medical/Therapeutic"
"Pilosella officinarum F.W.Schultz & Sch.Bip., 1862",113525,"PFAF","Medical/Therapeutic"
"Pimpinella major (L.) Huds., 1762",113579,"PFAF","Medical/Therapeutic"
"Pimpinella saxifraga L., 1753",113596,"PFAF","Medical/Therapeutic"
"Pistacia lentiscus L., 1753",113744,"PFAF","Medical/Therapeutic"
"Plantago arenaria Waldst. & Kit., 1802",113809,"PFAF","Medical/Therapeutic"
"Plantago coronopus L., 1753",113842,"PFAF","Medical/Therapeutic"
"Plantago lanceolata L., 1753",113893,"PFAF","Medical/Therapeutic"
"Plantago major L., 1753",113904,"PFAF","Medical/Therapeutic"
"Plantago ovata Forssk., 1775",113924,"PFAF","Medical/Therapeutic"
"Plumbago europaea L., 1753",114080,"PFAF","Medical/Therapeutic"
"Polygala vulgaris L., 1753 [nom. et typ. cons.]",114595,"PFAF","Medical/Therapeutic"
"Polygonatum multiflorum (L.) All., 1785",114611,"PFAF","Medical/Therapeutic"
"Polygonatum odoratum (Mill.) Druce, 1906",114612,"PFAF","Medical/Therapeutic"
"Polygonum aviculare L., 1753",114658,"PFAF","Medical/Therapeutic"
"Populus alba L., 1753",115110,"PFAF","Medical/Therapeutic"
"Populus nigra L., 1753",115145,"PFAF","Medical/Therapeutic"
"Populus tremula L., 1753",115156,"PFAF","Medical/Therapeutic"
"Portulaca oleracea L., 1753",115215,"PFAF","Medical/Therapeutic"
"Potamogeton natans L., 1753",115280,"PFAF","Medical/Therapeutic"
"Potentilla erecta (L.) Raeusch., 1797",115470,"PFAF","Medical/Therapeutic"
"Potentilla reptans L., 1753",115624,"PFAF","Medical/Therapeutic"
"Primula elatior (L.) Hill, 1765",115865,"PFAF","Medical/Therapeutic"
"Primula veris L., 1753",115918,"PFAF","Medical/Therapeutic"
"Prunella vulgaris L., 1753",116012,"PFAF","Medical/Therapeutic"
"Prunus avium (L.) L., 1755",116043,"PFAF","Medical/Therapeutic"
"Prunus laurocerasus L., 1753",116089,"PFAF","Medical/Therapeutic"
"Prunus mahaleb L., 1753",116096,"PFAF","Medical/Therapeutic"
"Prunus padus L., 1753",116109,"PFAF","Medical/Therapeutic"
"Prunus spinosa L., 1753",116142,"PFAF","Medical/Therapeutic"
"Pulicaria dysenterica (L.) Bernh., 1800",116392,"PFAF","Medical/Therapeutic"
"Pulmonaria officinalis L., 1753",116422,"PFAF","Medical/Therapeutic"
"Pyrola rotundifolia L., 1753",116547,"PFAF","Medical/Therapeutic"
"Pyrus communis L., 1753",116574,"PFAF","Medical/Therapeutic"
"Quercus ilex L., 1753 [nom. et typ. cons. prop.]",116704,"PFAF","Medical/Therapeutic"
"Quercus petraea (Matt.) Liebl., 1784",521658,"PFAF","Medical/Therapeutic"
"Quercus pubescens Willd., 1796 [nom. et typ. cons.]",116751,"PFAF","Medical/Therapeutic"
"Quercus robur L., 1753",116759,"PFAF","Medical/Therapeutic"
"Ranunculus acris L., 1753",116903,"PFAF","Medical/Therapeutic"
"Ranunculus bulbosus L., 1753",116952,"PFAF","Medical/Therapeutic"
"Ranunculus repens L., 1753",117201,"PFAF","Medical/Therapeutic"
"Ranunculus sceleratus L., 1753",117224,"PFAF","Medical/Therapeutic"
"Reseda luteola L., 1753",117459,"PFAF","Medical/Therapeutic"
"Rhamnus cathartica L., 1753",117530,"PFAF","Medical/Therapeutic"
"Rhodiola rosea L., 1753",117668,"PFAF","Medical/Therapeutic"
"Rhododendron ferrugineum L., 1753",117679,"PFAF","Medical/Therapeutic"
"Rhus coriaria L., 1753",117712,"PFAF","Medical/Therapeutic"
"Ribes rubrum L., 1753",117774,"PFAF","Medical/Therapeutic"
"Ricinus communis L., 1753",117806,"PFAF","Medical/Therapeutic"
"Rosa canina L., 1753",118073,"PFAF","Medical/Therapeutic"
"Rubia peregrina L., 1753",118916,"PFAF","Medical/Therapeutic"
"Rubia tinctorum L., 1753",118920,"PFAF","Medical/Therapeutic"
"Rubus fruticosus L., 1753 [nom. et typ. cons.]",119097,"PFAF","Medical/Therapeutic"
"Rubus idaeus L., 1753",119149,"PFAF","Medical/Therapeutic"
"Rumex acetosa L., 1753 [nom. et typ. cons.]",119418,"PFAF","Medical/Therapeutic"
"Rumex acetosella L., 1753",119419,"PFAF","Medical/Therapeutic"
"Rumex alpinus L., 1753 [nom. et typ. cons.]",119435,"PFAF","Medical/Therapeutic"
"Rumex crispus L., 1753",119473,"PFAF","Medical/Therapeutic"
"Rumex obtusifolius L., 1753",119550,"PFAF","Medical/Therapeutic"
"Ruscus aculeatus L., 1753",119698,"PFAF","Medical/Therapeutic"
"Sagittaria sagittifolia L., 1753",119860,"PFAF","Medical/Therapeutic"
"Salix alba L., 1753 [nom. et typ. cons.]",119915,"PFAF","Medical/Therapeutic"
"Salix caprea L., 1753",119977,"PFAF","Medical/Therapeutic"
"Salix purpurea L., 1753",120189,"PFAF","Medical/Therapeutic"
"Salvia fruticosa Mill., 1768",120642,"PFAF","Medical/Therapeutic"
"Salvia officinalis L., 1753",120678,"PFAF","Medical/Therapeutic"
"Sambucus ebulus L., 1753",120712,"PFAF","Medical/Therapeutic"
"Sambucus nigra L., 1753",120717,"PFAF","Medical/Therapeutic"
"Sambucus racemosa L., 1753",120720,"PFAF","Medical/Therapeutic"
"Sanguisorba officinalis L., 1753",120758,"PFAF","Medical/Therapeutic"
"Sanicula europaea L., 1753",120772,"PFAF","Medical/Therapeutic"
"Santolina chamaecyparissus L., 1753",120785,"PFAF","Medical/Therapeutic"
"Saponaria officinalis L., 1753",120824,"PFAF","Medical/Therapeutic"
"Satureja montana L., 1753",120908,"PFAF","Medical/Therapeutic"
"Scleranthus annuus L., 1753",121823,"PFAF","Medical/Therapeutic"
"Scrophularia nodosa L., 1753",122028,"PFAF","Medical/Therapeutic"
"Scutellaria galericulata L., 1753",122069,"PFAF","Medical/Therapeutic"
"Sedum acre L., 1753",122101,"PFAF","Medical/Therapeutic"
"Sedum album L., 1753",122106,"PFAF","Medical/Therapeutic"
"Sempervivum arachnoideum L., 1753",122419,"PFAF","Medical/Therapeutic"
"Sempervivum tectorum L., 1753",122493,"PFAF","Medical/Therapeutic"
"Senecio sylvaticus L., 1753",122726,"PFAF","Medical/Therapeutic"
"Senecio vulgaris L., 1753",122745,"PFAF","Medical/Therapeutic"
"Serratula tinctoria L., 1753",122971,"PFAF","Medical/Therapeutic"
"Silybum marianum (L.) Gaertn., 1791",123705,"PFAF","Medical/Therapeutic"
"Sinapis alba L., 1753",123711,"PFAF","Medical/Therapeutic"
"Sinapis arvensis L., 1753",123713,"PFAF","Medical/Therapeutic"
"Sisymbrium officinale (L.) Scop., 1772",123863,"PFAF","Medical/Therapeutic"
"Solanum dulcamara L., 1753",124034,"PFAF","Medical/Therapeutic"
"Solanum nigrum L., 1753",124080,"PFAF","Medical/Therapeutic"
"Soldanella alpina L., 1753",124139,"PFAF","Medical/Therapeutic"
"Solidago canadensis L., 1753",124164,"PFAF","Medical/Therapeutic"
"Solidago gigantea Aiton, 1789",124168,"PFAF","Medical/Therapeutic"
"Solidago virgaurea L., 1753",124205,"PFAF","Medical/Therapeutic"
"Sonchus arvensis L., 1753",124232,"PFAF","Medical/Therapeutic"
"Sonchus asper (L.) Hill, 1769",124233,"PFAF","Medical/Therapeutic"
"Sorbus aucuparia L., 1753",124308,"PFAF","Medical/Therapeutic"
"Spartium junceum L., 1753",124453,"PFAF","Medical/Therapeutic"
"Spergula arvensis L., 1753",124499,"PFAF","Medical/Therapeutic"
"Stachys palustris L., 1753",124798,"PFAF","Medical/Therapeutic"
"Stachys sylvatica L., 1753",124814,"PFAF","Medical/Therapeutic"
"Stellaria media (L.) Vill., 1789",125014,"PFAF","Medical/Therapeutic"
"Succisa pratensis Moench, 1794",125295,"PFAF","Medical/Therapeutic"
"Symphytum officinale L., 1753",125355,"PFAF","Medical/Therapeutic"
"Tamarix gallica L., 1753",125426,"PFAF","Medical/Therapeutic"
"Tanacetum parthenium (L.) Sch.Bip., 1844",125469,"PFAF","Medical/Therapeutic"
"Tanacetum vulgare L., 1753",125474,"PFAF","Medical/Therapeutic"
"Taraxacum officinale F.H.Wigg., 1780",717630,"PFAF","Medical/Therapeutic"
"Teucrium chamaedrys L., 1753",125981,"PFAF","Medical/Therapeutic"
"Teucrium marum L., 1753",126006,"PFAF","Medical/Therapeutic"
"Teucrium scorodonia L., 1753",126035,"PFAF","Medical/Therapeutic"
"Thymus serpyllum L., 1753",126573,"PFAF","Medical/Therapeutic"
"Thymus vulgaris L., 1753",126582,"PFAF","Medical/Therapeutic"
"Tilia cordata Mill., 1768",126628,"PFAF","Medical/Therapeutic"
"Tilia platyphyllos Scop., 1771 [nom. et typ. cons.]",126650,"PFAF","Medical/Therapeutic"
"Tragopogon pratensis L., 1753",127029,"PFAF","Medical/Therapeutic"
"Tribulus terrestris L., 1753",127131,"PFAF","Medical/Therapeutic"
"Trifolium pratense L., 1753",127439,"PFAF","Medical/Therapeutic"
"Trollius europaeus L., 1753",127872,"PFAF","Medical/Therapeutic"
"Tussilago farfara L., 1753",128042,"PFAF","Medical/Therapeutic"
"Typha latifolia L., 1753",128077,"PFAF","Medical/Therapeutic"
"Umbilicus rupestris (Salisb.) Dandy, 1948",128215,"PFAF","Medical/Therapeutic"
"Urtica dioica L., 1753",128268,"PFAF","Medical/Therapeutic"
"Urtica urens L., 1753",128298,"PFAF","Medical/Therapeutic"
"Vaccinium myrtillus L., 1753",128345,"PFAF","Medical/Therapeutic"
"Valeriana celtica L., 1753",128391,"PFAF","Medical/Therapeutic"
"Valeriana officinalis L., 1753",128419,"PFAF","Medical/Therapeutic"
"Veratrum album L., 1753",128520,"PFAF","Medical/Therapeutic"
"Verbascum densiflorum Bertol., 1810",128567,"PFAF","Medical/Therapeutic"
"Verbascum nigrum L., 1753",128615,"PFAF","Medical/Therapeutic"
"Verbascum thapsus L., 1753",128660,"PFAF","Medical/Therapeutic"
"Verbena officinalis L., 1753",128754,"PFAF","Medical/Therapeutic"
"Veronica beccabunga L., 1753",128808,"PFAF","Medical/Therapeutic"
"Veronica chamaedrys L., 1753",128832,"PFAF","Medical/Therapeutic"
"Veronica officinalis L., 1753",128938,"PFAF","Medical/Therapeutic"
"Viburnum opulus L., 1753",129087,"PFAF","Medical/Therapeutic"
"Vinca major L., 1753",129468,"PFAF","Medical/Therapeutic"
"Vinca minor L., 1753",129470,"PFAF","Medical/Therapeutic"
"Vincetoxicum hirundinaria Medik., 1790",129477,"PFAF","Medical/Therapeutic"
"Viola biflora L., 1753",129520,"PFAF","Medical/Therapeutic"
"Viola canina L., 1753",129529,"PFAF","Medical/Therapeutic"
"Viola odorata L., 1753",129632,"PFAF","Medical/Therapeutic"
"Viola reichenbachiana Jord. ex Boreau, 1857",129666,"PFAF","Medical/Therapeutic"
"Viola tricolor L., 1753",129723,"PFAF","Medical/Therapeutic"
"Viscum album L., 1753",129906,"PFAF","Medical/Therapeutic"
"Xanthium spinosum L., 1753",130491,"PFAF","Medical/Therapeutic"
"Xanthium strumarium L., 1753",130492,"PFAF","Medical/Therapeutic"
"Ziziphus jujuba Mill., 1768 [nom. cons.]",162352,"PFAF","Medical/Therapeutic"
"Asplenium adiantum-nigrum L., 1753",84458,"PFAF","Medical/Therapeutic"
"Asplenium ceterach L., 1753",84472,"PFAF","Medical/Therapeutic"
"Asplenium scolopendrium L., 1753",84524,"PFAF","Medical/Therapeutic"
"Dryopteris filix-mas (L.) Schott, 1834",95567,"PFAF","Medical/Therapeutic"
"Equisetum arvense L., 1753",96508,"PFAF","Medical/Therapeutic"
"Equisetum hyemale L., 1753",96523,"PFAF","Medical/Therapeutic"
"Equisetum sylvaticum L., 1753",96545,"PFAF","Medical/Therapeutic"
"Equisetum telmateia Ehrh., 1783",96546,"PFAF","Medical/Therapeutic"
"Osmunda regalis L., 1753",111815,"PFAF","Medical/Therapeutic"
"Polypodium vulgare L., 1753",115016,"PFAF","Medical/Therapeutic"
"Pteridium aquilinum (L.) Kuhn, 1879",116265,"PFAF","Medical/Therapeutic"
"Abies alba Mill., 1768",79319,"PFAF","Medical/Therapeutic"
"Cedrus atlantica (Endl.) Manetti ex Carrière, 1855",89452,"PFAF","Medical/Therapeutic"
"Cupressus sempervirens L., 1753",93590,"PFAF","Medical/Therapeutic"
"Ephedra distachya L., 1753",96101,"PFAF","Medical/Therapeutic"
"Juniperus communis L., 1753",104397,"PFAF","Medical/Therapeutic"
"Juniperus oxycedrus L., 1753",104409,"PFAF","Medical/Therapeutic"
"Juniperus sabina L., 1753",104413,"PFAF","Medical/Therapeutic"
"Larix decidua Mill., 1768",105042,"PFAF","Medical/Therapeutic"
"Picea abies (L.) H.Karst., 1881",113432,"PFAF","Medical/Therapeutic"
"Pinus mugo Turra, 1764",113682,"PFAF","Medical/Therapeutic"
"Pinus pinaster Aiton, 1789",113689,"PFAF","Medical/Therapeutic"
"Pinus sylvestris L., 1753",113703,"PFAF","Medical/Therapeutic"
"Pseudotsuga menziesii (Mirb.) Franco, 1950",116216,"PFAF","Medical/Therapeutic"
"Taxus baccata L., 1753",125816,"PFAF","Medical/Therapeutic"
"Anchusa azurea Mill., 1768",618756,"PFAF","Medical/Therapeutic"
"Hepatica nobilis Schreb., 1771",101253,"PFAF","Medical/Therapeutic"
"Atropa bella-donna L., 1753",85152,"PFAF","Medical/Therapeutic"
"Bryonia dioica Jacq., 1774",86828,"PFAF","Medical/Therapeutic"
"Spergularia rubra (L.) J.Presl & C.Presl, 1819",124578,"PFAF","Medical/Therapeutic"
"Melilotus officinalis (L.) Lam., 1779",107942,"PFAF","Medical/Therapeutic"
"Arctostaphylos uva-ursi (L.) Spreng., 1825",83528,"PFAF","Medical/Therapeutic"
"Capsella bursa-pastoris (L.) Medik., 1792",87849,"PFAF","Medical/Therapeutic"
"Dipsacus fullonum L., 1753",95149,"PFAF","Medical/Therapeutic"
"Elytrigia repens (L.) Desv. ex Nevski, 1934",96046,"PFAF","Medical/Therapeutic"
"Erysimum cheiri (L.) Crantz, 1769",97185,"PFAF","Medical/Therapeutic"
"Impatiens noli-tangere L., 1753 [nom. et typ. cons.]",103553,"PFAF","Medical/Therapeutic"
"Iris germanica L., 1753",103737,"PFAF","Medical/Therapeutic"
"Melilotus albus Medik., 1787",107886,"PFAF","Medical/Therapeutic"
"Physalis alkekengi L., 1753",113321,"PFAF","Medical/Therapeutic"
"Pulsatilla vulgaris Mill., 1768",116460,"PFAF","Medical/Therapeutic"
"Ribes uva-crispa L., 1753",117787,"PFAF","Medical/Therapeutic"
"Salvia rosmarinus Spenn., 1835",1027822,"PFAF","Medical/Therapeutic"
"Vaccinium vitis-idaea L., 1753",128355,"PFAF","Medical/Therapeutic"
"Adiantum capillus-veneris L., 1753",447951,"PFAF","Medical/Therapeutic"
"Acacia dealbata Link, 1822",79691,"PFAF","Ornamental Plants"
"Acer campestre L., 1753",79734,"PFAF","Crafts"
"Acer negundo L., 1753",79766,"PFAF","Crafts"
"Achillea millefolium L., 1753",79908,"PFAF","Other"
"Agave americana L., 1753",80383,"PFAF","Ornamental Plants"
"Ailanthus altissima (Mill.) Swingle, 1916",80824,"PFAF","Ornamental Plants"
"Ailanthus altissima (Mill.) Swingle, 1916",80824,"PFAF","Crafts"
"Alnus glutinosa (L.) Gaertn., 1790",81569,"PFAF","Ornamental Plants"
"Alnus glutinosa (L.) Gaertn., 1790",81569,"PFAF","Crafts"
"Alnus incana (L.) Moench, 1794",81570,"PFAF","Ornamental Plants"
"Alnus incana (L.) Moench, 1794",81570,"PFAF","Crafts"
"Ammi majus L., 1753",82130,"PFAF","Other"
"Arbutus unedo L., 1753",83481,"PFAF","Crafts"
"Arundo donax L., 1753",84173,"PFAF","Ornamental Plants"
"Berberis vulgaris L., 1753",85774,"PFAF","Crafts"
"Betula pendula Roth, 1788",85903,"PFAF","Crafts"
"Betula pubescens Ehrh., 1791",85904,"PFAF","Crafts"
"Buxus sempervirens L., 1753",87143,"PFAF","Crafts"
"Carlina acaulis L., 1753",89147,"PFAF","Other"
"Carlina vulgaris L., 1753",89180,"PFAF","Other"
"Carpinus betulus L., 1753",89200,"PFAF","Crafts"
"Castanea sativa Mill., 1768",89304,"PFAF","Crafts"
"Celtis australis L., 1753",89468,"PFAF","Crafts"
"Ceratonia siliqua L., 1753",447038,"PFAF","Crafts"
"Cercis siliquastrum L., 1753",90234,"PFAF","Crafts"
"Chamaemelum nobile (L.) All., 1785",90470,"PFAF","Other"
"Colchicum autumnale L., 1753",92127,"PFAF","Ornamental Plants"
"Colutea arborescens L., 1753",92196,"PFAF","Ornamental Plants"
"Cornus mas L., 1753",92497,"PFAF","Crafts"
"Cornus sanguinea L., 1753",92501,"PFAF","Crafts"
"Corylus avellana L., 1753",92606,"PFAF","Ornamental Plants"
"Corylus avellana L., 1753",92606,"PFAF","Crafts"
"Cotinus coggygria Scop., 1771",92631,"PFAF","Crafts"
"Crataegus laevigata (Poir.) DC., 1825",92864,"PFAF","Crafts"
"Crataegus monogyna Jacq., 1775",92876,"PFAF","Crafts"
"Cynodon dactylon (L.) Pers., 1805",93803,"PFAF","Ornamental Plants"
"Cytisus scoparius (L.) Link, 1822",94164,"PFAF","Ornamental Plants"
"Cytisus scoparius (L.) Link, 1822",94164,"PFAF","Crafts"
"Dactylis glomerata L., 1753",94207,"PFAF","Ornamental Plants"
"Chamaenerion angustifolium (L.) Scop., 1771",90483,"PFAF","Other"
"Erodium cicutarium (L.) L'Hér., 1789",96895,"PFAF","Other"
"Euonymus europaeus L., 1753",609982,"PFAF","Crafts"
"Fagus sylvatica L., 1753",97947,"PFAF","Crafts"
"Fraxinus excelsior L., 1753",98921,"PFAF","Crafts"
"Fumaria officinalis L., 1753",99108,"PFAF","Crafts"
"Galega officinalis L., 1753",99260,"PFAF","Other"
"Hedera helix L., 1753",100787,"PFAF","Crafts"
"Hippophae rhamnoides L., 1753",102863,"PFAF","Ornamental Plants"
"Hippophae rhamnoides L., 1753",102863,"PFAF","Crafts"
"Ilex aquifolium L., 1753",103514,"PFAF","Crafts"
"Laurus nobilis L., 1753",105295,"PFAF","Crafts"
"Ligustrum vulgare L., 1753",105966,"PFAF","Crafts"
"Lotus corniculatus L., 1753",106653,"PFAF","Other"
"Lycium barbarum L., 1753",106965,"PFAF","Ornamental Plants"
"Phragmites australis (Cav.) Trin. ex Steud., 1840",113260,"PFAF","Other"
"Phragmites australis (Cav.) Trin. ex Steud., 1840",113260,"PFAF","Ornamental Plants"
"Populus alba L., 1753",115110,"PFAF","Ornamental Plants"
"Populus alba L., 1753",115110,"PFAF","Crafts"
"Populus nigra L., 1753",115145,"PFAF","Ornamental Plants"
"Populus nigra L., 1753",115145,"PFAF","Crafts"
"Populus tremula L., 1753",115156,"PFAF","Ornamental Plants"
"Populus tremula L., 1753",115156,"PFAF","Crafts"
"Prunus avium (L.) L., 1755",116043,"PFAF","Crafts"
"Prunus laurocerasus L., 1753",116089,"PFAF","Crafts"
"Prunus mahaleb L., 1753",116096,"PFAF","Crafts"
"Prunus padus L., 1753",116109,"PFAF","Crafts"
"Prunus spinosa L., 1753",116142,"PFAF","Crafts"
"Pyrus communis L., 1753",116574,"PFAF","Crafts"
"Quercus ilex L., 1753 [nom. et typ. cons. prop.]",116704,"PFAF","Crafts"
"Quercus petraea (Matt.) Liebl., 1784",521658,"PFAF","Crafts"
"Quercus pubescens Willd., 1796 [nom. et typ. cons.]",116751,"PFAF","Crafts"
"Quercus robur L., 1753",116759,"PFAF","Crafts"
"Rhamnus cathartica L., 1753",117530,"PFAF","Crafts"
"Salix alba L., 1753 [nom. et typ. cons.]",119915,"PFAF","Crafts"
"Salix caprea L., 1753",119977,"PFAF","Crafts"
"Salix purpurea L., 1753",120189,"PFAF","Ornamental Plants"
"Sambucus nigra L., 1753",120717,"PFAF","Crafts"
"Sambucus racemosa L., 1753",120720,"PFAF","Crafts"
"Silybum marianum (L.) Gaertn., 1791",123705,"PFAF","Other"
"Sinapis alba L., 1753",123711,"PFAF","Other"
"Sisymbrium officinale (L.) Scop., 1772",123863,"PFAF","Ornamental Plants"
"Solanum nigrum L., 1753",124080,"PFAF","Ornamental Plants"
"Sorbus aucuparia L., 1753",124308,"PFAF","Crafts"
"Tamarix gallica L., 1753",125426,"PFAF","Ornamental Plants"
"Tamarix gallica L., 1753",125426,"PFAF","Crafts"
"Taraxacum officinale F.H.Wigg., 1780",717630,"PFAF","Other"
"Tilia cordata Mill., 1768",126628,"PFAF","Crafts"
"Tilia platyphyllos Scop., 1771 [nom. et typ. cons.]",126650,"PFAF","Crafts"
"Trifolium pratense L., 1753",127439,"PFAF","Other"
"Trifolium pratense L., 1753",127439,"PFAF","Ornamental Plants"
"Tussilago farfara L., 1753",128042,"PFAF","Ornamental Plants"
"Typha latifolia L., 1753",128077,"PFAF","Crafts"
"Typha latifolia L., 1753",128077,"PFAF","Ornamental Plants"
"Urtica dioica L., 1753",128268,"PFAF","Other"
"Urtica dioica L., 1753",128268,"PFAF","Crafts"
"Urtica urens L., 1753",128298,"PFAF","Other"
"Valeriana officinalis L., 1753",128419,"PFAF","Other"
