"CD_REF","LB_NOM","FAMILLE","nombre_protections","nombre_reglementations","LRM","LRN","Provence-Alpes-Côte-d'Azur","Limousin","Centre","Poitou-Charentes","Franche-Comté","Aquitaine","Corse","Haute-Normandie","Basse-Normandie","Pays-de-la-Loire","Nord-Pas-de-Calais","Champagne-Ardenne","Picardie","Ile-de-France","Midi-Pyrénées","Auvergne","Bretagne","Bourgogne","Lorraine","Alsace","Rhône-Alpes","Hauts-de-France","harvested"
717799,"Neoschischkinia truncatula","Poaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,"NT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
611040,"Neotinea conica","Orchidaceae",0,2,NA,"VU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
109498,"Neotinea lactea","Orchidaceae",1,2,NA,"NT","VU",NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,"VU",NA,NA,NA,NA,NA,NA,NA,"not harvested"
109499,"Neotinea maculata","Orchidaceae",1,2,NA,"LC",NA,NA,NA,"EN",NA,"NT","LC",NA,NA,"EN",NA,NA,NA,NA,"NT",NA,NA,NA,NA,NA,"VU",NA,"not harvested"
162206,"Neotinea tridentata","Orchidaceae",1,2,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,"LC",NA,"not harvested"
109501,"Neotinea ustulata","Orchidaceae",3,2,NA,"LC",NA,"LC","LC","LC","LC","LC",NA,"CR","VU","LC","CR*","CR","EN","EN","LC","LC","NT","VU","NT","VU","LC",NA,"not harvested"
109503,"Neottia cordata","Orchidaceae",7,2,"LC","LC",NA,NA,NA,NA,"LC","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NT",NA,NA,NA,"not harvested"
109506,"Neottia nidus-avis","Orchidaceae",4,2,"LC","LC",NA,"NT","LC","LC","LC","LC","LC","LC","LC","LC","NT","LC","LC","LC","LC","LC","CR","LC","LC","LC","LC",NA,"harvested"
109507,"Neottia ovata","Orchidaceae",0,2,NA,"LC",NA,NA,"LC","LC","LC","LC","LC",NA,"LC","LC",NA,"LC",NA,NA,NA,NA,"LC","LC","LC",NA,NA,NA,"not harvested"
109516,"Nepeta cataria","Lamiaceae",0,0,NA,"NT",NA,NA,NA,NA,"CR",NA,"DD",NA,NA,NA,NA,NA,NA,"DD","DD",NA,NA,NA,NA,"VU",NA,NA,"not harvested"
109528,"Nepeta latifolia","Lamiaceae",0,0,NA,"NT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,NA,NA,"not harvested"
109533,"Nepeta nepetella","Lamiaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,"LC",NA,"not harvested"
109534,"Nepeta nuda","Lamiaceae",0,0,NA,"NT","VU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU",NA,"not harvested"
109584,"Nerium oleander","Apocynaceae",1,1,"LC","LC",NA,NA,NA,NA,NA,NA,"VU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
109594,"Neslia paniculata","Brassicaceae",0,0,NA,"NT",NA,NA,"CR*","CR*","DD","CR*","RE","CR*","RE","RE","RE","CR","RE","RE",NA,NA,NA,"EN","CR*",NA,"EN",NA,"not harvested"
109620,"Nigella arvensis","Ranunculaceae",1,1,NA,"CR","RE","RE","CR","CR*","CR",NA,NA,"CR*","RE","CR","RE","CR","RE","CR","NE","RE",NA,"EN","CR","CR","NE",NA,"harvested"
109625,"Nigella damascena","Ranunculaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,"harvested"
109631,"Nigella hispanica","Ranunculaceae",0,0,NA,"LC",NA,NA,NA,"CR",NA,"EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
109636,"Nigella nigellastrum","Ranunculaceae",1,1,NA,"EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
109665,"Noccaea alpestris","Brassicaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,"not harvested"
109668,"Noccaea brachypetala","Brassicaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NT","LC",NA,NA,NA,NA,"LC",NA,"not harvested"
109670,"Noccaea brevistyla","Brassicaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
109671,"Noccaea caerulescens","Brassicaceae",1,0,NA,"LC",NA,NA,NA,NA,"LC","NT",NA,NA,NA,NA,NA,NA,NA,NA,"NT","LC",NA,"VU","LC","NT","LC",NA,"not harvested"
109672,"Noccaea corymbosa","Brassicaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,"not harvested"
109676,"Noccaea montana","Brassicaceae",3,0,NA,"LC",NA,NA,NA,NA,"LC","EN",NA,NA,NA,NA,NA,"NT",NA,"RE","DD",NA,NA,"NT","NT","EN","LC",NA,"not harvested"
109678,"Noccaea praecox","Brassicaceae",1,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,"not harvested"
109680,"Noccaea rotundifolia","Brassicaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,"not harvested"
109684,"Nonea echioides","Boraginaceae",0,0,NA,"NT","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
109703,"Nothobartsia spicata","Orobanchaceae",1,0,NA,"LC",NA,NA,NA,NA,NA,"VU",NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,"not harvested"
109717,"Notobasis syriaca","Asteraceae",2,1,NA,"CR",NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
109732,"Nuphar lutea","Nymphaeaceae",5,0,"LC","LC",NA,"LC","LC","LC","LC","LC",NA,"LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC",NA,"harvested"
109735,"Nuphar pumila","Nymphaeaceae",3,1,"LC","VU",NA,NA,NA,NA,"EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,"VU","CR","NE",NA,"harvested"
109750,"Nymphaea alba","Nymphaeaceae",1,0,"LC","LC",NA,"LC","LC","DD","LC","LC","LC","LC","LC","DD","NT","LC","LC","LC","DD","LC","LC","LC","LC","DD","LC",NA,"harvested"
109769,"Nymphoides peltata","Menyanthaceae",11,0,"LC","NT","EN","NE","CR","VU","NT","EN",NA,"RE","CR","NT","RE","EN","RE","RE",NA,"RE","NT","EN","EN","EN","EN",NA,"not harvested"
109826,"Odontites cebennensis","Orobanchaceae",0,0,NA,"VU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EN",NA,NA,NA,NA,NA,NA,NA,"not harvested"
109828,"Odontites corsicus","Orobanchaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
109833,"Odontites jaubertianus","Orobanchaceae",1,0,NA,"LC",NA,NA,"EN","NT",NA,"VU",NA,"CR","VU","VU",NA,"EN","RE","EN",NA,NA,NA,"CR",NA,NA,NA,NA,"not harvested"
109838,"Odontites luteus","Orobanchaceae",1,0,NA,"LC",NA,"LC",NA,"LC","LC","LC","LC",NA,NA,NA,NA,"VU","VU","RE","LC","VU",NA,"LC","NT","EN","LC",NA,"not harvested"
109845,"Odontites vernus","Orobanchaceae",0,0,NA,"LC",NA,"LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC",NA,"not harvested"
109847,"Odontites viscosus","Orobanchaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU",NA,NA,NA,NA,NA,"NT",NA,"not harvested"
109861,"Oenanthe aquatica","Apiaceae",4,0,"LC","LC","EN","NT","LC","LC","LC","VU","VU","NT","LC","LC","LC","LC","NT","LC","EN","NT","LC","LC","LC","NT","LC",NA,"harvested"
109864,"Oenanthe crocata","Apiaceae",1,0,NA,"LC",NA,NA,NA,"LC",NA,"LC","LC","LC","LC","LC","VU",NA,"CR","CR",NA,NA,"LC",NA,NA,NA,"NE",NA,"not harvested"
109869,"Oenanthe fistulosa","Apiaceae",1,0,"LC","LC","VU","CR","LC","LC","NT","NT","LC","NT","LC","LC","NT","NT","NT","EN","EN","EN","LC","LC","LC","EN","EN",NA,"not harvested"
109870,"Oenanthe fluviatilis","Apiaceae",3,1,"NT","VU",NA,NA,"CR","EN",NA,NA,NA,"EN",NA,"RE","CR",NA,"CR","RE",NA,NA,NA,"CR","VU","EN",NA,NA,"not harvested"
109874,"Oenanthe globulosa","Apiaceae",0,0,"LC","NT","VU",NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
109881,"Oenanthe lachenalii","Apiaceae",2,0,NA,"LC",NA,"EN","NT","LC",NA,"NT","LC","NT","LC","NT","LC","EN","NT","VU","DD","RE","LC","EN","EN","CR","NT",NA,"not harvested"
109890,"Oenanthe peucedanifolia","Apiaceae",4,0,NA,"LC",NA,"EN","LC","DD","NT","DD",NA,"RE","VU","LC",NA,"EN","RE","CR","NT","LC","LC","NT","NT","EN","NT",NA,"not harvested"
109893,"Oenanthe pimpinelloides","Apiaceae",1,0,NA,"LC",NA,"LC","LC","LC",NA,"LC","LC","CR","LC","LC",NA,NA,"RE",NA,"LC","VU","LC","DD",NA,NA,"EN",NA,"not harvested"
109898,"Oenanthe silaifolia","Apiaceae",5,0,"LC","LC",NA,"VU","LC","LC","EN","LC","LC","VU","LC","LC","VU","VU","VU","EN","VU",NA,"LC","EN","NT",NA,"EN",NA,"not harvested"
110002,"Olea europaea","Oleaceae",0,1,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
717338,"Oloptum miliaceum","Poaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
983577,"Iberodes linifolia","Boraginaceae",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
983584,"Iberodes littoralis","Boraginaceae",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
110108,"Onobrychis arenaria","Fabaceae",1,1,NA,"EN",NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,"EN",NA,NA,NA,"VU",NA,"CR",NA,NA,"NT",NA,"not harvested"
159746,"Onobrychis argentea","Fabaceae",0,0,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
110110,"Onobrychis caput-galli","Fabaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CR",NA,"not harvested"
110124,"Onobrychis montana","Fabaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
110126,"Onobrychis pyrenaica","Fabaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,"NT",NA,NA,NA,NA,NA,NA,NA,NA,"NT",NA,NA,NA,NA,NA,NA,NA,"not harvested"
110129,"Onobrychis saxatilis","Fabaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NT",NA,"not harvested"
110134,"Onobrychis supina","Fabaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC","NT",NA,NA,NA,NA,"LC",NA,"not harvested"
110162,"Ononis aragonensis","Fabaceae",2,0,NA,"NT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,NA,NA,"not harvested"
110171,"Ononis breviflora","Fabaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
110181,"Ononis cristata","Fabaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,"not harvested"
110185,"Ononis diffusa","Fabaceae",0,0,NA,"VU",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
110190,"Ononis fruticosa","Fabaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,"LC",NA,"not harvested"
110205,"Ononis minutissima","Fabaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,"VU",NA,"RE",NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,"LC",NA,"not harvested"
110207,"Ononis mitissima","Fabaceae",2,0,NA,"LC",NA,NA,NA,NA,NA,NA,"CR*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
110211,"Ononis natrix","Fabaceae",0,0,NA,"LC",NA,"NT","NT","LC","LC","LC","LC","LC","RE","NT",NA,"LC","NT","LC","LC","VU",NA,"LC","NT",NA,"LC",NA,"harvested"
110212,"Ononis ornithopodioides","Fabaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
110218,"Ononis pubescens","Fabaceae",1,0,NA,"NT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
110221,"Ononis pusilla","Fabaceae",4,0,NA,"LC",NA,"LC","EN","NT","RE","LC","VU","NT","CR","CR",NA,"EN","VU","EN","LC","EN",NA,"LC",NA,NA,"LC",NA,"not harvested"
110225,"Ononis ramosissima","Fabaceae",0,0,"LC","NT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
110226,"Ononis reclinata","Fabaceae",1,0,NA,"LC",NA,NA,NA,"VU",NA,"NT","LC",NA,"DD","RE",NA,NA,NA,NA,"VU",NA,"NT",NA,NA,NA,"VU",NA,"not harvested"
110230,"Ononis rotundifolia","Fabaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,"LC",NA,"not harvested"
110236,"Ononis spinosa","Fabaceae",0,0,NA,"LC",NA,"LC","LC","LC","LC","LC","LC","DD","LC","LC","NT","LC","EN","LC","LC","LC","LC","LC","LC","LC","LC",NA,"harvested"
110237,"Ononis striata","Fabaceae",2,0,NA,"LC",NA,"NT","CR","NT",NA,"LC",NA,NA,"RE",NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,"LC",NA,"not harvested"
110239,"Ononis variegata","Fabaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
110241,"Ononis viscosa","Fabaceae",0,0,NA,"VU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
110244,"Onopordum acanthium","Asteraceae",0,0,NA,"LC",NA,"NT","LC","LC",NA,"LC",NA,"LC","LC","LC","NT","LC","LC","LC","LC","LC","VU","LC","NT","LC","LC",NA,"harvested"
110246,"Onopordum acaulon","Asteraceae",1,0,NA,"NT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,NA,NA,"not harvested"
110259,"Onopordum horridum","Asteraceae",0,0,NA,"DD",NA,NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
110260,"Onopordum illyricum","Asteraceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"not harvested"
110290,"Onosma arenaria","Boraginaceae",1,1,NA,"EN","CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CR",NA,"not harvested"
110294,"Onosma helvetica","Boraginaceae",0,0,NA,"CR","CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
110296,"Onosma pseudoarenaria","Boraginaceae",0,0,NA,"NT","CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU",NA,"not harvested"
110298,"Onosma tricerosperma","Boraginaceae",0,0,NA,"LC",NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
110306,"Ophioglossum azoricum","Ophioglossaceae",1,0,NA,"LC","VU","EN","CR","VU",NA,"VU","NT",NA,NA,"VU","VU",NA,NA,"CR","VU",NA,"EN",NA,NA,NA,"EN",NA,"not harvested"
110307,"Ophioglossum lusitanicum","Ophioglossaceae",4,0,"LC","LC",NA,NA,NA,NA,NA,"CR","LC",NA,NA,"VU",NA,NA,NA,NA,"VU",NA,"NT",NA,NA,NA,NA,NA,"not harvested"
110313,"Ophioglossum vulgatum","Ophioglossaceae",10,1,NA,"NT",NA,"NT","VU","LC","LC","NT","LC","VU","LC","LC","VU","NT","VU","VU","LC","NT","NT","EN","LC","VU","LC",NA,"not harvested"
110331,"Ophrys annae","Orchidaceae",1,2,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
110335,"Ophrys apifera","Orchidaceae",6,2,NA,"LC",NA,"LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC",NA,"not harvested"
110341,"Ophrys arachnitiformis","Orchidaceae",3,2,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
110345,"Ophrys aranifera","Orchidaceae",7,2,NA,"LC",NA,"NT","LC","LC","NT","LC",NA,NA,"LC","LC",NA,"EN",NA,"LC","LC","LC","NT","EN","NT","EN","LC",NA,"not harvested"
110357,"Ophrys bertolonii","Orchidaceae",2,2,"LC","NT",NA,NA,NA,NA,NA,NA,"RE",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,"NT",NA,"not harvested"
110362,"Ophrys bombyliflora","Orchidaceae",2,2,NA,"NT","EN",NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,"EN",NA,NA,NA,NA,NA,NA,NA,"not harvested"
110368,"Ophrys catalaunica","Orchidaceae",1,2,NA,"NT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
110372,"Ophrys conradiae","Orchidaceae",1,2,NA,"DD",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
110385,"Ophrys exaltata","Orchidaceae",1,2,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,"LC",NA,"not harvested"
110392,"Ophrys fuciflora","Orchidaceae",4,2,NA,"LC",NA,"EN","VU","EN","LC",NA,NA,"LC","EN","RE","CR*","NT","LC","NT",NA,"NT",NA,"LC","LC","LC","LC",NA,"not harvested"
110394,"Ophrys funerea","Orchidaceae",1,2,NA,"LC","VU",NA,"CR",NA,NA,NA,"NT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EN",NA,NA,NA,NA,NA,"not harvested"
110395,"Ophrys fusca","Orchidaceae",4,2,NA,"LC",NA,NA,NA,NA,NA,NA,"NT",NA,NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,"not harvested"
110409,"Ophrys incubacea","Orchidaceae",2,2,NA,"LC",NA,"CR",NA,NA,NA,"VU","LC",NA,NA,"RE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
110410,"Ophrys insectifera","Orchidaceae",3,2,"LC","LC",NA,"LC","LC","LC","LC","LC",NA,"LC","LC","LC","LC","LC","LC","LC","LC","NT",NA,"LC","LC","VU","LC",NA,"not harvested"
110413,"Ophrys iricolor","Orchidaceae",1,3,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
110425,"Ophrys lutea","Orchidaceae",3,2,NA,"LC",NA,"CR",NA,"EN",NA,"LC","NT",NA,NA,NA,NA,NA,NA,NA,"LC","CR",NA,NA,NA,NA,"LC",NA,"not harvested"
110427,"Ophrys marmorata","Orchidaceae",1,2,NA,"LC",NA,NA,NA,NA,NA,NA,"VU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
110432,"Ophrys morisii","Orchidaceae",1,2,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
110445,"Ophrys passionis","Orchidaceae",2,2,NA,"LC",NA,NA,NA,"LC",NA,"LC",NA,NA,NA,"EN",NA,NA,NA,NA,"LC",NA,"LC",NA,NA,NA,"EN",NA,"not harvested"
110704,"Ophrys saratoi","Orchidaceae",1,2,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
110468,"Ophrys scolopax","Orchidaceae",3,2,NA,"LC",NA,"LC",NA,"LC",NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,"LC","NT",NA,NA,NA,NA,"LC",NA,"not harvested"
110473,"Ophrys speculum","Orchidaceae",2,3,NA,"EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,"CR",NA,"not harvested"
717341,"Ophrys subinsectifera","Orchidaceae",1,2,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
110483,"Ophrys tenthredinifera","Orchidaceae",2,3,NA,"VU",NA,NA,NA,NA,NA,NA,"NT",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"not harvested"
110491,"Ophrys vasconica","Orchidaceae",2,2,NA,"NT",NA,NA,NA,"CR",NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,"not harvested"
110495,"Ophrys vetula","Orchidaceae",1,2,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
610963,"Ophrys virescens","Orchidaceae",5,2,NA,"LC",NA,NA,"VU",NA,"NT",NA,NA,NA,"CR",NA,NA,"EN",NA,NA,NA,NA,NA,"EN","VU",NA,NA,NA,"not harvested"
110735,"Opopanax chironium","Apiaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU",NA,"not harvested"
110801,"Orchis anthropophora","Orchidaceae",5,2,NA,"LC",NA,"LC","LC","LC","LC","LC","LC","CR","CR","NT","VU","LC","VU","LC","LC","LC","EN","LC","LC","NT","LC",NA,"not harvested"
110894,"Orchis langei","Orchidaceae",1,3,NA,"VU",NA,NA,NA,NA,NA,"EN",NA,NA,NA,NA,NA,NA,NA,NA,"VU",NA,NA,NA,NA,NA,NA,NA,"not harvested"
110914,"Orchis mascula","Orchidaceae",1,2,NA,"LC",NA,"LC","LC","LC","LC","LC","DD","LC","LC","LC","LC","LC","LC","NT","LC","LC","LC","LC","LC","LC","LC",NA,"harvested"
110920,"Orchis militaris","Orchidaceae",4,2,NA,"LC",NA,"NT","VU","EN","LC","LC",NA,"NT","CR",NA,"CR","LC","LC","LC","LC","EN",NA,"LC","LC","LC","LC",NA,"not harvested"
110942,"Orchis olbiensis","Orchidaceae",0,2,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
110945,"Orchis pallens","Orchidaceae",3,2,NA,"LC",NA,NA,NA,NA,"RE","CR","RE",NA,NA,NA,NA,NA,NA,NA,"LC","VU",NA,"NE",NA,"CR","LC",NA,"not harvested"
110953,"Orchis pauciflora","Orchidaceae",1,3,"LC","VU",NA,NA,NA,NA,NA,NA,"NT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
110961,"Orchis provincialis","Orchidaceae",1,2,NA,"LC",NA,"CR*",NA,NA,"CR","EN","LC",NA,NA,NA,NA,NA,NA,NA,"LC","CR",NA,NA,NA,NA,"LC",NA,"not harvested"
110966,"Orchis purpurea","Orchidaceae",1,2,NA,"LC",NA,"LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC",NA,"LC","LC","LC","LC",NA,"not harvested"
110987,"Orchis simia","Orchidaceae",9,2,NA,"LC",NA,"CR","LC","EN","NT","NT",NA,"NT","CR","LC","CR*","EN","LC","VU","LC","CR",NA,"VU","CR","EN","LC",NA,"not harvested"
